center,left,right,steering,throttle,reverse,speed
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_07_949.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_07_949.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_07_949.jpg,0,1,0,30.19003
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_08_016.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_08_016.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_08_016.jpg,0,1,0,30.19003
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_08_088.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_08_088.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_08_088.jpg,0,1,0,30.19003
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_08_154.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_08_154.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_08_154.jpg,0,1,0,30.19003
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_08_227.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_08_227.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_08_227.jpg,0,1,0,30.19005
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_08_302.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_08_302.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_08_302.jpg,0,1,0,30.19005
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_08_370.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_08_370.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_08_370.jpg,0,1,0,30.19004
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_08_438.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_08_438.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_08_438.jpg,0,1,0,30.19001
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_08_509.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_08_509.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_08_509.jpg,0,1,0,30.19002
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_08_577.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_08_577.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_08_577.jpg,0,1,0,30.19004
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_08_654.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_08_654.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_08_654.jpg,0,1,0,30.19003
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_08_724.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_08_724.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_08_724.jpg,0,1,0,30.19002
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_08_794.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_08_794.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_08_794.jpg,0,1,0,30.19006
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_08_864.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_08_864.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_08_864.jpg,0,1,0,30.19003
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_08_933.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_08_933.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_08_933.jpg,0,1,0,30.19003
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_09_003.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_09_003.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_09_003.jpg,0,1,0,30.19005
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_09_072.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_09_072.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_09_072.jpg,0,1,0,30.19003
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_09_140.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_09_140.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_09_140.jpg,0,1,0,30.19002
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_09_209.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_09_209.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_09_209.jpg,0,1,0,30.19004
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_09_283.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_09_283.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_09_283.jpg,0,1,0,30.19005
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_09_355.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_09_355.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_09_355.jpg,0,1,0,30.19003
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_09_428.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_09_428.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_09_428.jpg,0,1,0,30.19003
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_09_501.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_09_501.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_09_501.jpg,0,1,0,30.19005
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_09_573.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_09_573.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_09_573.jpg,0,1,0,30.19004
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_09_644.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_09_644.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_09_644.jpg,0,1,0,30.19004
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_09_717.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_09_717.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_09_717.jpg,0,1,0,30.06107
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_09_786.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_09_786.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_09_786.jpg,0,1,0,30.1948
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_09_855.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_09_855.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_09_855.jpg,0,1,0,30.23049
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_09_924.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_09_924.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_09_924.jpg,0,1,0,30.13859
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_09_998.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_09_998.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_09_998.jpg,0,1,0,30.3577
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_10_072.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_10_072.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_10_072.jpg,0,1,0,30.10054
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_10_142.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_10_142.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_10_142.jpg,0,1,0,30.18996
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_10_213.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_10_213.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_10_213.jpg,0,1,0,30.18995
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_10_286.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_10_286.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_10_286.jpg,0,1,0,30.19063
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_10_358.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_10_358.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_10_358.jpg,0,1,0,30.19057
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_10_428.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_10_428.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_10_428.jpg,0,1,0,30.19048
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_10_495.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_10_495.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_10_495.jpg,0,1,0,30.19037
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_10_565.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_10_565.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_10_565.jpg,0,1,0,30.19039
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_10_635.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_10_635.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_10_635.jpg,0,1,0,30.19029
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_10_708.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_10_708.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_10_708.jpg,0,1,0,30.19031
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_10_779.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_10_779.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_10_779.jpg,0,1,0,30.1903
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_10_849.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_10_849.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_10_849.jpg,0,1,0,30.1903
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_10_919.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_10_919.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_10_919.jpg,-0.01886792,1,0,30.1902
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_10_992.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_10_992.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_10_992.jpg,-0.01886792,1,0,30.19028
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_11_062.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_11_062.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_11_062.jpg,-0.01886792,1,0,30.19025
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_11_131.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_11_131.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_11_131.jpg,-0.01886792,1,0,30.19028
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_11_200.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_11_200.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_11_200.jpg,-0.01886792,1,0,30.19019
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_11_269.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_11_269.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_11_269.jpg,-0.01886792,1,0,30.19028
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_11_336.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_11_336.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_11_336.jpg,-0.03773585,1,0,30.19011
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_11_408.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_11_408.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_11_408.jpg,-0.05660377,1,0,30.18983
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_11_478.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_11_478.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_11_478.jpg,-0.08490566,1,0,30.18916
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_11_548.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_11_548.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_11_548.jpg,-0.09433963,1,0,30.1894
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_11_621.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_11_621.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_11_621.jpg,-0.1037736,1,0,30.18936
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_11_688.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_11_688.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_11_688.jpg,-0.1132075,1,0,30.18939
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_11_760.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_11_760.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_11_760.jpg,-0.1132075,1,0,30.18956
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_11_829.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_11_829.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_11_829.jpg,-0.1132075,1,0,30.18994
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_11_901.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_11_901.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_11_901.jpg,-0.1132075,1,0,30.18984
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_11_975.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_11_975.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_11_975.jpg,-0.1132075,1,0,30.18992
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_12_046.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_12_046.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_12_046.jpg,-0.1132075,1,0,30.18993
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_12_119.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_12_119.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_12_119.jpg,-0.1132075,1,0,30.18997
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_12_189.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_12_189.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_12_189.jpg,-0.1132075,1,0,30.19025
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_12_256.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_12_256.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_12_256.jpg,-0.1132075,1,0,30.18999
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_12_327.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_12_327.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_12_327.jpg,-0.1132075,1,0,30.19003
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_12_395.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_12_395.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_12_395.jpg,-0.1132075,1,0,30.19004
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_12_468.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_12_468.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_12_468.jpg,-0.1132075,1,0,30.19001
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_12_542.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_12_542.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_12_542.jpg,-0.1132075,1,0,30.19003
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_12_613.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_12_613.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_12_613.jpg,-0.1132075,1,0,30.19001
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_12_683.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_12_683.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_12_683.jpg,-0.1132075,1,0,30.19
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_12_753.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_12_753.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_12_753.jpg,-0.1132075,1,0,30.19002
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_12_824.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_12_824.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_12_824.jpg,-0.1132075,1,0,30.19
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_12_893.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_12_893.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_12_893.jpg,-0.1132075,1,0,30.19007
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_12_962.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_12_962.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_12_962.jpg,-0.1132075,1,0,30.19
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_13_034.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_13_034.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_13_034.jpg,-0.1132075,1,0,30.19
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_13_108.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_13_108.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_13_108.jpg,-0.1132075,1,0,30.19006
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_13_183.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_13_183.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_13_183.jpg,-0.1132075,1,0,30.18995
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_13_253.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_13_253.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_13_253.jpg,-0.1132075,1,0,30.19003
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_13_322.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_13_322.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_13_322.jpg,-0.1132075,1,0,30.19004
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_40_13_391.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_40_13_391.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_40_13_391.jpg,-0.1132075,1,0,30.18921
